person_id,name,category
241704,Consumer App,Domains
241704,Consumer Infrastructure,Domains
241704,Data,Function Types
241704,Enterprise App,Domains
241704,Enterprise Infrastructure,Domains
241704,Java,Languages
241704,Jumper,Traits
241704,Junior,Experiences
241709,Backend,Specialties
241709,C/C++,Languages
241709,Consumer App,Domains
241709,Consumer Infrastructure,Domains
241709,Data,Function Types
241709,Engineering,Function Types
241709,Enterprise App,Domains
241709,Enterprise Infrastructure,Domains
241709,Gaming,Industry
241709,Java,Languages
241709,Javascript,Languages
241709,PERL,Languages
241709,Senior,Experiences
241735,C/C++,Languages
241735,Consumer App,Domains
241735,Consumer Infrastructure,Domains
241735,Engineering,Function Types
241735,Java,Languages
241735,Lead,Experiences
241735,Mobile,Specialties
241735,Python,Languages
241743,C/C++,Languages
241743,Engineering,Function Types
241743,Javascript,Languages
241743,Senior,Experiences
241782,Engineering,Function Types
241782,HTML5/CSS3,Languages
241782,Jumper,Traits
241782,Jumpy,Traits
241782,Lead,Experiences
241782,PHP,Languages
241782,Senior,Experiences
241785,Apache Hadoop,Technologies
241785,C/C++,Languages
241785,Django,Technologies
241785,Engineering,Function Types
241785,Java,Languages
241785,Jumper,Traits
241785,Operations,Function Types
241785,PHP,Languages
241785,Python,Languages
241785,Redis,Technologies
241785,Senior,Experiences
242017,Engineering,Function Types
242017,Junior,Experiences
242017,Lead,Experiences
242017,Mid-Level,Experiences
242093,C#,Languages
242093,C/C++,Languages
242093,Engineering,Function Types
242093,Java,Languages
242093,Jumpy,Traits
242093,Junior,Experiences
242093,Likely to Move,Traits
242093,.NET,Technologies
242093,PERL,Languages
242103,Engineering,Function Types
242103,Javascript,Languages
242103,Jumper,Traits
242103,Jumpy,Traits
242103,Junior,Experiences
242103,Likely to Move,Traits
242103,MongoDB,Technologies
242103,Ruby,Languages
242103,Scala,Languages
242103,Senior,Experiences
242104,Architect,Experiences
242104,Engineering,Function Types
242104,Jumpy,Traits
242104,Lead,Experiences
242104,PHP,Languages
242104,Python,Languages
242326,Backend,Specialties
242326,C/C++,Languages
242326,Data,Function Types
242326,Engineering,Function Types
242326,Javascript,Languages
242326,Machine Learning,Skills
242326,Mid-Level,Experiences
242326,PERL,Languages
242326,Python,Languages
242326,Senior,Experiences
242332,Java,Languages
242332,Javascript,Languages
242332,Lead,Experiences
242332,Manager,Experiences
242332,Operations,Function Types
242332,PERL,Languages
242332,PHP,Languages
242355,Engineering,Function Types
242355,Java,Languages
242355,Jumper,Traits
242355,Junior,Experiences
242355,Likely to Move,Traits
242355,Machine Learning,Skills
242355,Mid-Level,Experiences
242355,Python,Languages
242425,Amazon Elastic MapReduce (EMR),Technologies
242425,Apache Hadoop,Technologies
242425,C#,Languages
242425,Data,Function Types
242425,Engineering,Function Types
242425,Jumper,Traits
242425,Junior,Experiences
242425,Machine Learning,Skills
242425,Mid-Level,Experiences
242425,Natural Language Processing (NLP),Skills
242425,Senior,Experiences
242546,C/C++,Languages
242546,Data,Function Types
242546,Data Processing,Skills
242546,Engineering,Function Types
242546,Enterprise App,Domains
242546,Enterprise Infrastructure,Domains
242546,Java,Languages
242546,Junior,Experiences
242546,Machine Learning,Skills
242546,Mid-Level,Experiences
242546,New Grad,Experiences
242546,Python,Languages
242546,Quality Assurance,Function Types
242549,AdTech,Industry
242549,Consumer App,Domains
242549,Consumer Infrastructure,Domains
242549,Engineering,Function Types
242549,Enterprise App,Domains
242549,Enterprise Infrastructure,Domains
242549,Frontend,Specialties
242549,HTML5/CSS3,Languages
242549,Javascript,Languages
242549,Jumpy,Traits
242549,Junior,Experiences
242549,Mid-Level,Experiences
242549,Senior,Experiences
242605,C/C++,Languages
242605,Data,Function Types
242605,Engineering,Function Types
242605,Flash,Technologies
242605,Java,Languages
242605,Jumper,Traits
242605,Lead,Experiences
242605,Mid-Level,Experiences
242605,Mobile,Specialties
242605,Python,Languages
242605,Scala,Languages
242605,Senior,Experiences
242630,Engineering,Function Types
242630,Java,Languages
242630,Javascript,Languages
242630,Junior,Experiences
242630,New Grad,Experiences
242630,Python,Languages
242700,Consumer App,Domains
242700,Consumer Infrastructure,Domains
242700,Data,Function Types
242700,Early Stage (Seed Ð Series A),Company Stage
242700,Engineering,Function Types
242700,Enterprise App,Domains
242700,Enterprise Infrastructure,Domains
242700,Frontend,Freeform
242700,Frontend,Specialties
242700,HTML5/CSS3,Languages
242700,Java,Languages
242700,Javascript,Languages
242700,Jumpy,Traits
242700,Junior,Experiences
242700,Late Stage (Series D Ð Public),Company Stage
242700,Mid-Level,Experiences
242700,Mid Stage (Series B Ð Series C),Company Stage
242700,MongoDB,Technologies
242700,Node.js,Technologies
242700,Public,Deal Types
242700,Ruby,Languages
242700,Sinatra,Technologies
242700,virtualization,Freeform
242700,Virtualization,Skills
242770,Apache Hadoop,Technologies
242770,Architect,Experiences
242770,C/C++,Languages
242770,Data,Function Types
242770,Engineering,Function Types
242770,Enterprise App,Domains
242770,Enterprise Infrastructure,Domains
242770,Frontend,Specialties
242770,Java,Languages
242770,Lead,Experiences
242770,Mid-Level,Experiences
242770,Quality Assurance,Function Types
242770,Responsive Web Design (RWD),Skills
242770,Scala,Languages
242770,Step-Up VP,Experiences
242770,UX/UI,Specialties
242777,Backend,Specialties
242777,Consumer App,Domains
242777,Consumer Infrastructure,Domains
242777,Data,Function Types
242777,Engineering,Function Types
242777,Enterprise App,Domains
242777,Enterprise Infrastructure,Domains
242777,Jumper,Traits
242777,Jumpy,Traits
242777,Junior,Experiences
242777,Mid-Level,Experiences
242777,MongoDB,Technologies
242777,PERL,Languages
242777,Python,Languages
242777,Senior,Experiences
242805,Consulting,Function Types
242805,Consumer App,Domains
242805,Consumer Infrastructure,Domains
242805,Enterprise App,Domains
242805,Enterprise Infrastructure,Domains
242805,Javascript,Languages
242805,Junior,Experiences
242805,Mid-Level,Experiences
242805,Operations,Function Types
242805,PHP,Languages
242805,Python,Languages
242805,Senior,Experiences
242812,C/C++,Languages
242812,Django,Technologies
242812,Engineering,Function Types
242812,Java,Languages
242812,Manager,Experiences
242812,Mobile,Specialties
242812,Python,Languages
242871,Consumer App,Domains
242871,Consumer Infrastructure,Domains
242871,Engineering,Function Types
242871,Enterprise App,Domains
242871,Enterprise Infrastructure,Domains
242871,Flex,Languages
242871,Java,Languages
242871,Jumper,Traits
242871,Jumpy,Traits
242871,Junior,Experiences
242871,Likely to Move,Traits
242871,Mobile,Specialties
242871,Objective-C,Languages
242871,Python,Languages
242871,saas (software-as-a-service),Domains
242872,Architect,Experiences
242872,C/C++,Languages
242872,Engineering,Function Types
242872,Machine Learning,Skills
242872,Mid-Level,Experiences
242872,PERL,Languages
242872,Python,Languages
243053,Backend,Specialties
243053,Consumer Infrastructure,Domains
243053,Engineering,Function Types
243053,Enterprise App,Domains
243053,Enterprise Infrastructure,Domains
243053,Frontend,Specialties
243053,Javascript,Languages
243053,Jumper,Traits
243053,Jumpy,Traits
243053,Junior,Experiences
243053,MongoDB,Technologies
243053,Node.js,Technologies
243053,Python,Languages
243128,Apache Hadoop,Technologies
243128,Data,Function Types
243128,Engineering,Function Types
243128,Java,Languages
243128,Jumper,Traits
243128,Jumpy,Traits
243128,Junior,Experiences
243128,Python,Languages
243128,Scala,Languages
243128,Spring,Technologies
243229,Big Data,Skills
243229,Consumer App,Domains
243229,Consumer Infrastructure,Domains
243229,Data,Function Types
243229,Data Engineering,Specialties
243229,Engineering,Function Types
243229,Enterprise App,Domains
243229,Enterprise Infrastructure,Domains
243229,Senior,Experiences
243265,Apache Hadoop,Technologies
243265,C/C++,Languages
243265,Engineering,Function Types
243265,Java,Languages
243265,Jumper,Traits
243265,Jumpy,Traits
243265,Junior,Experiences
243265,Mobile,Specialties
243265,Python,Languages
243294,Apache Hadoop,Technologies
243294,C/C++,Languages
243294,Engineering,Function Types
243294,Java,Languages
243294,Javascript,Languages
243294,Jumpy,Traits
243294,Junior,Experiences
243294,Mobile,Specialties
243294,Python,Languages
243294,Ruby,Languages
243295,Data,Function Types
243295,Jumper,Traits
243295,Jumpy,Traits
243295,Likely to Move,Traits
243295,Mid-Level,Experiences
243295,Senior,Experiences
243393,Backend,Specialties
243393,Consumer App,Domains
243393,Consumer Infrastructure,Domains
243393,Creative Design,Function Types
243393,Data,Function Types
243393,Data Analyst,Specialties
243393,Data Analytics,Skills
243393,Data Science,Specialties
243393,Engineering,Function Types
243393,Enterprise App,Domains
243393,Enterprise Infrastructure,Domains
243393,Flash,Technologies
243393,Frontend,Specialties
243393,HTML5/CSS3,Languages
243393,Javascript,Languages
243393,Jumpy,Traits
243393,Junior,Experiences
243393,Machine Learning,Skills
243393,Manager,Experiences
243393,Marketing,Function Types
243393,Mid-Level,Experiences
243393,MongoDB,Technologies
243393,Natural Language Processing (NLP),Skills
243393,Node.js,Technologies
243393,Python,Languages
243393,R,Languages
243393,Ruby,Languages
243393,Senior,Experiences
243393,Statistics,Skills
243452,Data,Function Types
243452,Jumper,Traits
243452,Jumpy,Traits
243452,Junior,Experiences
243452,Likely to Move,Traits
243458,Data,Function Types
243458,Mid-Level,Experiences
243589,Backend,Specialties
243589,C#,Languages
243589,C/C++,Languages
243589,CoffeeScript,Languages
243589,Consumer App,Domains
243589,Consumer Infrastructure,Domains
243589,Data,Function Types
243589,Ember.js,Technologies
243589,Engineering,Function Types
243589,Frontend,Specialties
243589,Java,Languages
243589,Javascript,Languages
243589,Junior,Experiences
243589,Lead,Experiences
243589,Model-View-Controller (MVC),Skills
243589,Modern JS Framework,Skills
243589,PERL,Languages
243589,Python,Languages
243589,Ruby,Languages
243589,Sass,Technologies
243589,Senior,Experiences
243589,Software Systems,Specialties
243589,Storage Programming,Skills
243589,UX/UI,Specialties
243606,Architect,Experiences
243606,C/C++,Languages
243606,Data,Function Types
243606,Enterprise App,Domains
243606,Java,Languages
243606,Lead,Experiences
243606,Machine Learning,Skills
243606,Mobile,Specialties
243606,.NET,Technologies
243606,Product Management,Function Types
243606,Scala,Languages
243606,Senior,Experiences
243642,Flex,Languages
243642,Jumpy,Traits
243642,Manager,Experiences
243642,Product Management,Function Types
244086,Architect,Experiences
244086,Backend,Specialties
244086,Consumer App,Domains
244086,Consumer Infrastructure,Domains
244086,Does Not Manage,Team Management
244086,Early Stage (Seed Ð Series A),Company Stage
244086,Engineering,Function Types
244086,Enterprise App,Domains
244086,Enterprise Infrastructure,Domains
244086,Frontend,Specialties
244086,Java,Languages
244086,Javascript,Languages
244086,Jumper,Traits
244086,Lead,Experiences
244086,Manager,Experiences
244086,Mid-Level,Experiences
244086,Mid Stage (Series B Ð Series C),Company Stage
244086,Node.js,Technologies
244086,Senior,Experiences
244086,Still Codes,Code Involvement
244090,Architectural Reviews,Code Involvement
244090,Code Reviews,Code Involvement
244090,Consumer App,Domains
244090,Consumer Infrastructure,Domains
244090,Data,Function Types
244090,Director,Experiences
244090,Enterprise App,Domains
244090,Enterprise Infrastructure,Domains
244090,Jumpy,Traits
244090,Late Stage (Series D Ð Public),Company Stage
244090,Mid-Level,Experiences
244090,Mid Stage (Series B Ð Series C),Company Stage
244090,Step-Up VP,Experiences
244090,Still Codes,Code Involvement
244090,Up And Comer,VPE Intake
244090,Up to 15,Team Management
244095,Administration,Function Types
244095,Engineering,Function Types
244095,Junior,Experiences
244095,Mid-Level,Experiences
244243,Apache Hadoop,Technologies
244243,C/C++,Languages
244243,Data,Function Types
244243,Engineering,Function Types
244243,Java,Languages
244243,Javascript,Languages
244243,Jumper,Traits
244243,Junior,Experiences
244243,Machine Learning,Skills
244243,Mid-Level,Experiences
244243,PERL,Languages
244243,Python,Languages
244644,C/C++,Languages
244644,Consumer App,Domains
244644,Consumer Infrastructure,Domains
244644,Engineering,Function Types
244644,Enterprise App,Domains
244644,Enterprise Infrastructure,Domains
244644,Flash,Technologies
244644,Flex,Languages
244644,Java,Languages
244644,Javascript,Languages
244644,Jumper,Traits
244644,Junior,Experiences
244644,Mobile,Specialties
244644,Objective-C,Languages
